,country,gender,direct_correlation,indirect_correlation,same_correlation
0,Nigeria,male,0.2529247019581257,-0.03764015229386943,False
1,Nigeria,female,0.5105820353821764,-0.12864913322993354,False
2,Nigeria,boy,-0.2915856836002225,-0.01496021994752797,True
3,Nigeria,girl,-0.3680080176203973,-0.14855648766214447,True
4,Nigeria,man,-0.2940660299273116,0.04463762353620677,False
5,Nigeria,woman,-0.17780680633011828,-0.07225210901014667,True
6,Ethiopia,male,0.0761019245749629,-0.037700282023009415,False
7,Ethiopia,female,0.12989990712942107,0.0071665054307678625,True
8,Ethiopia,boy,0.11161320675823047,-0.07615648024215213,False
9,Ethiopia,girl,-0.2050793670597633,-0.009920185553882016,True
10,Ethiopia,man,-0.3612409704398376,-0.032377621852725705,True
11,Ethiopia,woman,-0.3067485937343829,0.030482335653334913,False
12,Egypt,male,-0.16204744440457938,-0.0698026785345436,True
13,Egypt,female,0.15444197452976507,0.0756700918070909,True
14,Egypt,boy,0.13099227053445994,-0.06999513125169826,False
15,Egypt,girl,-0.044199230556494176,0.10001875186165428,False
16,Egypt,man,0.06145212940712491,-0.04392265272508394,False
17,Egypt,woman,0.2398407519020537,0.10214525895846256,True
18,Congo,male,-0.21892770938569156,-0.06687790955239566,True
19,Congo,female,0.18209010154658573,-0.10178884075564387,False
20,Congo,boy,0.388182969752144,-0.08290959798717609,False
21,Congo,girl,0.1620953608536147,-0.13090989053552665,False
22,Congo,man,-0.2660657982570066,-0.03750449121377281,True
23,Congo,woman,-0.1350452443850744,-0.0731432524783571,True
24,Tanzania,male,0.056391534033298274,-0.0012461338518506154,False
25,Tanzania,female,0.19248681444730686,-0.04597202342413338,False
26,Tanzania,boy,-0.29006975098387633,-0.042859482775977883,True
27,Tanzania,girl,-0.5421194913004485,-0.0904630561540958,True
28,Tanzania,man,-0.3345705907780089,0.03765051050085886,False
29,Tanzania,woman,-0.3178618451390953,0.010971574353244105,False
30,South Africa,male,0.3967928644248677,-0.09204971709865126,False
31,South Africa,female,0.3896298123827252,-0.1244014876137164,False
32,South Africa,boy,-0.3191107459670064,-0.13486617887686686,True
33,South Africa,girl,-0.6591862329306242,-0.17829492221292256,True
34,South Africa,man,-0.3631140190933159,-0.06898078996796962,True
35,South Africa,woman,-0.3735847480919362,-0.1107326065069965,True
36,Kenya,male,0.05535821275852733,-0.02295540489402724,False
37,Kenya,female,0.17607904225826373,-0.07118251670282587,False
38,Kenya,boy,-0.025782157131306417,0.005889384454166699,False
39,Kenya,girl,-0.36119216968578544,-0.07670976722258531,True
40,Kenya,man,-0.32146373915679993,0.062422349446511476,False
41,Kenya,woman,-0.278240082088122,-0.0030128713744844425,True
42,Uganda,male,-0.07146628571836025,-0.03324461830158113,True
43,Uganda,female,0.06643586040955939,-0.061120021769099975,False
44,Uganda,boy,0.2669803143425156,-0.04993171707132567,False
45,Uganda,girl,-0.17180701708720092,-0.090281520978802,True
46,Uganda,man,-0.3453993072767581,0.003734157189313925,False
47,Uganda,woman,-0.38845498285040014,-0.02546085961796369,True
48,Sudan,male,0.31018939253949895,-0.0020091978056894053,False
49,Sudan,female,0.6873231528230026,-0.061430396329460166,False
50,Sudan,boy,0.1960283072762784,0.036091895476160034,True
51,Sudan,girl,0.05170089142918925,-0.05495083859985489,False
52,Sudan,man,-0.09523473909567436,0.09730563781079347,False
53,Sudan,woman,0.12110698466078013,-0.0067425143091381905,False
54,Algeria,male,0.4048282151620409,-0.025954339785363757,False
55,Algeria,female,0.5089228162181562,0.1337306526803245,True
56,Algeria,boy,-0.2495286316705805,-0.15594021560681834,True
57,Algeria,girl,-0.3456226863932803,0.0918078867524172,False
58,Algeria,man,-0.20137683483796925,-0.13563721163466608,True
59,Algeria,woman,-0.12365579638245047,0.1174724465986908,False
60,China,male,0.2972586866543955,0.09390322467361707,True
61,China,female,0.6810221030355297,0.0836302575801729,True
62,China,boy,0.0205575343323424,0.09409575313046928,True
63,China,girl,0.1949747955471804,0.0920293064099469,True
64,China,man,-0.14229462323292513,0.0847120837459453,False
65,China,woman,0.06146649405275247,0.11645653282378007,True
66,India,male,-0.05601203448878855,-0.059293765643084785,True
67,India,female,0.2235990090598176,0.15773796736863985,True
68,India,boy,-0.3636679320386331,-0.15664503466452362,True
69,India,girl,-0.2421804199341275,0.14124134557899498,False
70,India,man,-0.2317641817779553,-0.14448443597006133,True
71,India,woman,-0.1227285821143606,0.1364440471657207,False
72,Indonesia,male,0.3446988551943112,0.1058520560027084,True
73,Indonesia,female,0.4318666943676063,0.04852626651250401,True
74,Indonesia,boy,-0.5707456382009768,0.056324050811197277,False
75,Indonesia,girl,-0.5786007211814791,0.018975817344096108,False
76,Indonesia,man,-0.3868093431603215,0.08713381817048997,False
77,Indonesia,woman,-0.2689017897295938,0.08487802192901843,False
78,Pakistan,male,-0.2862808618653756,-0.1348045012009731,True
79,Pakistan,female,0.1957910169760968,0.13942433715888916,True
80,Pakistan,boy,-0.337306048487083,-0.20405645759732655,True
81,Pakistan,girl,-0.3281802179635045,0.14416260731943425,False
82,Pakistan,man,-0.28461200340813103,-0.207524947271068,True
83,Pakistan,woman,-0.026865577621943443,0.09992362242796472,False
84,Bangladesh,male,0.03490409492719155,-0.0549170084571803,False
85,Bangladesh,female,0.20651184484225327,0.048736699254216295,True
86,Bangladesh,boy,-0.1664495351357428,-0.11491393031455972,True
87,Bangladesh,girl,-0.3933526091650506,0.026395342454999027,False
88,Bangladesh,man,-0.4006115807092208,-0.09616293503260044,True
89,Bangladesh,woman,-0.2579821407231511,0.03940161172364552,False
90,Japan,male,0.3065503615388665,0.010339795961872927,True
91,Japan,female,0.5583451231162965,0.07516116930264047,True
92,Japan,boy,-0.16771757733306766,-0.035613076064665794,True
93,Japan,girl,-0.18581870747617565,0.05389266425774268,False
94,Japan,man,-0.3778142684978584,-0.05412565549971195,True
95,Japan,woman,-0.29959311646129305,0.06436508460738903,False
96,Philippines,male,0.3739358983202944,0.07676433587310783,True
97,Philippines,female,0.43774112794726144,0.013150782343287513,True
98,Philippines,boy,-0.4642015640105197,0.017267519201093567,False
99,Philippines,girl,-0.4039799289066901,-0.02501105341098386,True
100,Philippines,man,-0.4632533554319142,0.030163596286803013,False
101,Philippines,woman,-0.5166360802607124,0.025928875442375137,False
102,Vietnam,male,0.028285266940421737,0.15038714576344958,True
103,Vietnam,female,0.2052675752647731,0.049400115747990685,True
104,Vietnam,boy,0.1225762294104694,0.13068653819172724,True
105,Vietnam,girl,-0.08529866244911627,0.03442498159180391,False
106,Vietnam,man,-0.16543628145947814,0.13627876162643146,False
107,Vietnam,woman,-0.16004021425100495,0.07564982107093023,False
108,Iran,male,-0.15803863066559098,-0.1104963044300524,True
109,Iran,female,0.4693379054935221,0.20949004732245868,True
110,Iran,boy,-0.23757231020191924,-0.18343044125183453,True
111,Iran,girl,-0.2612232614807736,0.2283442599600545,False
112,Iran,man,-0.2477989839593113,-0.1971020263482983,True
113,Iran,woman,0.1550793241270553,0.17452258836840656,True
114,Turkey,male,0.2488616325256862,-0.0022534367765609576,False
115,Turkey,female,0.5559144985700134,0.15863000991414647,True
116,Turkey,boy,-0.17490169031369035,-0.10824142559510784,True
117,Turkey,girl,-0.2042816882187598,0.12843897881013072,False
118,Turkey,man,-0.2972695934654895,-0.11745541802309928,True
119,Turkey,woman,-0.25095498897267576,0.12009476575195542,False
120,Russia,male,-0.15073952293674767,-0.08363280158661315,True
121,Russia,female,0.1997718022262178,0.14571271790155044,True
122,Russia,boy,-0.20368843396107034,-0.19458415519597366,True
123,Russia,girl,-0.2361099959603027,0.1134306725448136,False
124,Russia,man,-0.19987124074165666,-0.1882427111739276,True
125,Russia,woman,0.09934953847333006,0.13440033277457528,True
126,Germany,male,0.13618063949168147,0.015797898248176536,True
127,Germany,female,0.3867718289745845,0.13720083543898587,True
128,Germany,boy,-0.4689908728650221,-0.1372236779894484,True
129,Germany,girl,-0.4098531189015955,0.07862603452362217,False
130,Germany,man,-0.4433832960139,-0.10434301318672796,True
131,Germany,woman,-0.29993709219673603,0.1204274495062302,False
132,United Kingdom,male,0.9016003248325094,-0.11146012429598556,False
133,United Kingdom,female,0.9284161339798096,-0.10441896439425953,False
134,United Kingdom,boy,-1.0784410772223263,-0.1455016770040552,True
135,United Kingdom,girl,-1.1706150414122776,-0.14914427423966933,True
136,United Kingdom,man,-0.5326559084314229,-0.11418298021294175,True
137,United Kingdom,woman,-0.24064206243385305,-0.1051177151513884,True
138,France,male,0.16152282380407404,-0.0033068190709762252,False
139,France,female,0.10012835367052036,0.17940612594665134,True
140,France,boy,-0.17860722359864015,-0.19417676918012333,True
141,France,girl,-0.2534987946016336,0.10971084931939687,False
142,France,man,-0.3231564775373553,-0.16604494795712332,True
143,France,woman,-0.2988073476365263,0.15705105660519267,False
144,Italy,male,-0.047396218574020134,-0.08050690250804911,True
145,Italy,female,0.12254024590900585,0.25700835134987915,True
146,Italy,boy,-0.3836677737179947,-0.2574218831433249,True
147,Italy,girl,-0.3943465832702603,0.21899312030305926,False
148,Italy,man,-0.4049412998189423,-0.28824477124473363,True
149,Italy,woman,-0.33786497145938943,0.1961487410658199,False
150,Spain,male,0.035555794789430745,-0.05644985326762689,False
151,Spain,female,0.0961851518885144,0.1581563035814117,True
152,Spain,boy,-0.2262802375865984,-0.18463636276991374,True
153,Spain,girl,-0.2497534786251664,0.1296428515244568,False
154,Spain,man,-0.26274775091206864,-0.2155545326432536,True
155,Spain,woman,-0.3182684703336569,0.1078233491400232,False
156,Ukraine,male,-0.09400859937069607,-0.1331920879638413,True
157,Ukraine,female,0.2501706349448232,0.2048886241459571,True
158,Ukraine,boy,-0.11632909933461492,-0.2370595274678381,True
159,Ukraine,girl,-0.17975141059493252,0.19834613713705534,False
160,Ukraine,man,-0.4263782659003697,-0.2724952863300893,True
161,Ukraine,woman,-0.21091453456018275,0.161492633199676,False
162,Poland,male,-0.11993280989317455,-0.04965333833016218,True
163,Poland,female,0.02474008372580179,0.15409544840083594,True
164,Poland,boy,0.11015451408521992,-0.18106241185664512,False
165,Poland,girl,-0.1746063155108671,0.11298550067063053,False
166,Poland,man,-0.3779979387871653,-0.1934830046925963,True
167,Poland,woman,-0.25527212537274296,0.1122947089547928,False
168,Romania,male,0.33527531502220337,-0.030858193634764174,False
169,Romania,female,0.3359839634008078,0.15850926450589295,True
170,Romania,boy,0.12964496356654756,-0.15474138989439354,False
171,Romania,girl,-0.18299029732885946,0.12491979043307995,False
172,Romania,man,-0.478218382372564,-0.18035942830830864,True
173,Romania,woman,-0.3717553613381832,0.11205935661650533,False
174,Netherlands,male,0.6306435055119786,0.02417450475829436,True
175,Netherlands,female,0.6139827994011058,0.07816896118252831,True
176,Netherlands,boy,-0.7598357983954455,-0.11045964320021556,True
177,Netherlands,girl,-0.8237507361378574,0.018541169331254454,False
178,Netherlands,man,-0.4658859483619204,-0.07216088390655365,True
179,Netherlands,woman,-0.3806939292701484,0.06902670684199462,False
180,Austria,male,0.1487969947302278,0.022920820271962128,True
181,Austria,female,0.2126882210050708,0.22277805663518185,True
182,Austria,boy,-0.4305528227002679,-0.17655285133456533,True
183,Austria,girl,-0.5041420156877064,0.1518994022438548,False
184,Austria,man,-0.6186630536501668,-0.15745292560308194,True
185,Austria,woman,-0.4345649874011444,0.1832945600725117,False
186,United States,male,0.6905966749013756,-0.10021560727407204,False
187,United States,female,0.8436363864145658,-0.21600907557867866,False
188,United States,boy,-1.385322006613015,-0.09456809285955728,True
189,United States,girl,-1.3685400658530795,-0.2602873022759684,True
190,United States,man,-0.5166012885357375,-0.042854928306454036,True
191,United States,woman,-0.2683739467835218,-0.21443496482896485,True
192,Mexico,male,0.1527090025956139,-0.10002121007628724,False
193,Mexico,female,0.26501824768832744,-0.007896850042041083,False
194,Mexico,boy,-0.29152386167125155,-0.1490742257042555,True
195,Mexico,girl,-0.3755242439295314,-0.025906499389126588,True
196,Mexico,man,-0.2987874753604693,-0.1740105647707319,True
197,Mexico,woman,-0.38097729801008573,-0.05896009405958778,True
198,Canada,male,0.3177104829420823,-0.05745141134661255,False
199,Canada,female,0.5158163281291206,-0.16460368686256555,False
200,Canada,boy,-0.8077580373901272,-0.06633086288937286,True
201,Canada,girl,-0.8406289172533544,-0.21233121913482875,True
202,Canada,man,-0.32896363987491994,-0.025358667887302358,True
203,Canada,woman,-0.3853174781785833,-0.16072837215685662,True
204,Guatemala,male,0.11021594105588932,-0.05323740884247345,False
205,Guatemala,female,0.15080218038316368,0.029776500396836568,True
206,Guatemala,boy,0.1304195987699278,-0.14690546602465168,False
207,Guatemala,girl,-0.2621260058590267,-0.010065724720465052,True
208,Guatemala,man,-0.3483607027265436,-0.14458149952537405,True
209,Guatemala,woman,-0.458613890802829,-0.010709685896058016,True
210,Haiti,male,-0.41154889050678656,-0.005543882419619808,True
211,Haiti,female,-0.2808776062566929,-0.07000112041395545,True
212,Haiti,boy,0.035090536768760706,-0.06729728666762176,False
213,Haiti,girl,-0.3809898630359905,-0.12395687186630153,True
214,Haiti,man,-0.2842306465324779,-0.00858613648531978,True
215,Haiti,woman,-0.4226573897240747,-0.04106357526359705,True
216,Cuba,male,-0.2845563626065882,-0.05449661361607418,True
217,Cuba,female,0.017440620652650583,0.009719095258018914,True
218,Cuba,boy,-0.42858474784150985,-0.1278914935892367,True
219,Cuba,girl,-0.4768355022127394,-0.0269432054374691,True
220,Cuba,man,-0.30169623921270805,-0.127610843042084,True
221,Cuba,woman,-0.312221394383239,-0.013460528239995205,True
222,Dominican Republic,male,0.4678675745542452,-0.06876272858647862,False
223,Dominican Republic,female,0.2340294923173245,0.029125734520215305,True
224,Dominican Republic,boy,-0.400389079564446,-0.17473604276145766,True
225,Dominican Republic,girl,-0.9195785036510172,-0.01731564277796939,True
226,Dominican Republic,man,-0.6772874454189121,-0.16472086310044493,True
227,Dominican Republic,woman,-0.7341998673056801,0.00021412242649333736,False
228,Honduras,male,-0.1255147089394611,-0.07086524911824961,True
229,Honduras,female,0.14866820304617845,-0.04238774687965823,False
230,Honduras,boy,0.09801641770666206,-0.11988141039833612,False
231,Honduras,girl,-0.3278587786447592,-0.07535110282894611,True
232,Honduras,man,-0.43462887152160135,-0.12884786684615818,True
233,Honduras,woman,-0.4729190084409242,-0.07901668239047684,True
234,Nicaragua,male,-0.1898054101625496,-0.034142289363728484,True
235,Nicaragua,female,0.06703312489053498,0.03675482230962649,True
236,Nicaragua,boy,-0.09733665827130412,-0.10058688578565916,True
237,Nicaragua,girl,-0.28943316851127265,0.00974937362040238,False
238,Nicaragua,man,-0.23820500672851525,-0.11562930319036505,True
239,Nicaragua,woman,-0.2069433864747799,0.004291600422260393,False
240,El Salvador,male,-0.0675840820839141,-0.0008011132370414499,True
241,El Salvador,female,0.0843175253237402,0.056919792222006264,True
242,El Salvador,boy,-0.4209253242405789,-0.0857039969209009,True
243,El Salvador,girl,-0.8166149998805307,0.02268036623089273,False
244,El Salvador,man,-0.6840523866029724,-0.08774492596342795,True
245,El Salvador,woman,-0.6486647611212463,0.029165462258316094,False
246,Brazil,male,0.24761889801470965,-0.09729864069575203,False
247,Brazil,female,0.3572384537324685,0.003991862357733062,True
248,Brazil,boy,-0.3954258931089217,-0.18608096142874628,True
249,Brazil,girl,-0.5015789707698356,-0.03614473710664839,True
250,Brazil,man,-0.4967245225059326,-0.17839816374386575,True
251,Brazil,woman,-0.5040168509425552,-0.02479789152106155,True
252,Columbia,male,0.41645704358429453,-0.03573581200825343,False
253,Columbia,female,0.5384183368130557,-0.23017432391711326,False
254,Columbia,boy,-0.4876570732710517,0.010306716716542636,False
255,Columbia,girl,-0.5766526566719835,-0.26689166030182976,True
256,Columbia,man,-0.5205421905970598,0.057968371532145936,False
257,Columbia,woman,-0.5357171730895663,-0.2195857376223503,True
258,Argentina,male,0.2871310609262361,-0.07423792530525439,False
259,Argentina,female,0.3668921411958249,0.0791320096016464,True
260,Argentina,boy,-0.5830950196079834,-0.18974059422249484,True
261,Argentina,girl,-0.6454173097637909,0.03755606814937629,False
262,Argentina,man,-0.4958189623444954,-0.19655069670270225,True
263,Argentina,woman,-0.4350027029484483,0.04017718161921994,False
264,Peru,male,-0.11249482984834068,-0.06692614364605254,True
265,Peru,female,0.13314542422650807,0.05850140848990468,True
266,Peru,boy,-0.19700920874854666,-0.16557675200514066,True
267,Peru,girl,-0.22403645868742705,0.0188452535409874,False
268,Peru,man,-0.4884909380998786,-0.17358515269569422,True
269,Peru,woman,-0.5258877993042247,0.024084555880534445,False
270,Venezuela,male,-0.04159523610068875,-0.1090195978421373,True
271,Venezuela,female,0.315810951939077,-0.0036167180874382057,False
272,Venezuela,boy,-0.6048340055121768,-0.17375254257727146,True
273,Venezuela,girl,-0.6442843075566351,-0.03198623137589375,True
274,Venezuela,man,-0.5535268532694916,-0.16991809904593858,True
275,Venezuela,woman,-0.37977884200022377,-0.021281818281606444,True
276,Chile,male,0.23433340409109074,-0.1064708878865826,False
277,Chile,female,0.33695846780134925,0.00826334204366275,True
278,Chile,boy,-0.2862923835882301,-0.17834393803337165,True
279,Chile,girl,-0.37887517998623504,-0.02245070931037698,True
280,Chile,man,-0.4135288479457773,-0.19908360024060165,True
281,Chile,woman,-0.431949117625094,-0.030793078020772007,True
282,Ecuador,male,0.14550576737402304,-0.05635314043597805,False
283,Ecuador,female,0.3661153800145993,-0.008695677673634572,False
284,Ecuador,boy,-0.11583655467275294,-0.11841418692855307,True
285,Ecuador,girl,-0.27814362744292936,-0.04459081828348615,True
286,Ecuador,man,-0.3730768551985622,-0.12459160687712675,True
287,Ecuador,woman,-0.3141476878819825,-0.034281387816407445,True
288,Bolivia,male,-0.18372639023403195,-0.1407511996113799,True
289,Bolivia,female,0.2507940969781083,-0.013967742456145352,False
290,Bolivia,boy,-0.28976709009971696,-0.20562911017019134,True
291,Bolivia,girl,-0.2737755319432744,-0.04057636737612403,True
292,Bolivia,man,-0.4471007883338932,-0.21927458933662825,True
293,Bolivia,woman,-0.3176416848472298,-0.05996214340862844,True
294,Paraguay,male,0.3191729616459112,-0.07077841524654557,False
295,Paraguay,female,0.3922563051755282,0.007894923463264503,True
296,Paraguay,boy,-0.2344433698501509,-0.1625680484837027,True
297,Paraguay,girl,-0.4034307588667747,-0.03702511255645823,True
298,Paraguay,man,-0.5566127662246277,-0.16036796438113493,True
299,Paraguay,woman,-0.5044668729607177,-0.026108984798343688,True
300,Uruguay,male,0.3118082374658902,-0.09925537293088878,False
301,Uruguay,female,0.4725132654161295,0.07364829597998829,True
302,Uruguay,boy,-0.325771479161025,-0.21070560351585305,True
303,Uruguay,girl,-0.415620303403188,0.037581144276393315,False
304,Uruguay,man,-0.6079053893101569,-0.22435735882718225,True
305,Uruguay,woman,-0.476711940771561,0.0266146402509016,False
306,Australia,male,0.7946193389019826,-0.03154048606863557,False
307,Australia,female,0.758468272139342,-0.09884400610067924,False
308,Australia,boy,-0.5816067361792078,-0.05468764829825134,True
309,Australia,girl,-0.8002519981714402,-0.14416478461172166,True
310,Australia,man,-0.2986015608827814,-0.023442530146037997,True
311,Australia,woman,-0.5043481168749794,-0.0996025059304121,True
312,Papua New Guinea,male,0.9005749538594934,0.07063031230132259,True
313,Papua New Guinea,female,0.931460189303532,-0.08577730631580123,False
314,Papua New Guinea,boy,-0.43954948994062776,0.05438347634508172,False
315,Papua New Guinea,girl,-0.8540209273731943,-0.13640921816016685,True
316,Papua New Guinea,man,-0.5370648455080286,0.1051802086256671,False
317,Papua New Guinea,woman,-0.4827113494091385,-0.04590842414935357,True
318,New Zealand,male,0.669077133148125,0.021324039891459867,True
319,New Zealand,female,0.4911370016803563,-0.04974175866900248,False
320,New Zealand,boy,-0.8016981152573208,-0.023373566257001467,True
321,New Zealand,girl,-1.159481965577727,-0.10384176854962307,True
322,New Zealand,man,-0.4993480914134285,0.02155250887913016,False
323,New Zealand,woman,-0.7132293390731367,-0.031255946209026386,True
324,Fiji,male,0.19820156542105452,0.06404813079208357,True
325,Fiji,female,0.3531771404935955,-0.017941877727024606,False
326,Fiji,boy,0.12470689113930294,0.02580912761921033,True
327,Fiji,girl,-0.16867046379375078,-0.06524707593587116,True
328,Fiji,man,-0.2456698567523552,0.04948634234275425,False
329,Fiji,woman,-0.3672553444168453,-0.0023760133250286205,True
330,Solomon Islands,male,0.8577881370975506,0.024436148126669915,True
331,Solomon Islands,female,0.917248347953903,-0.02852973739534208,False
332,Solomon Islands,boy,-0.3665772039660896,-0.042496453007689984,True
333,Solomon Islands,girl,-0.7427499188969082,-0.08953349522445636,True
334,Solomon Islands,man,-0.3027678897405006,0.012259896827588277,False
335,Solomon Islands,woman,-0.3009977727642929,-0.009693120980237023,True
336,Vanuatu,male,0.31613288873398104,0.04685734612106731,True
337,Vanuatu,female,0.566282416894498,-0.041653399511530124,False
338,Vanuatu,boy,-0.0030931021744367445,0.04038408940443082,False
339,Vanuatu,girl,-0.10077352878191,-0.07015675526752292,True
340,Vanuatu,man,-0.15691829193875878,0.05947664510113618,False
341,Vanuatu,woman,-0.007756192367176419,-0.013418963000358098,True
342,Samoa,male,0.5198632212217846,-0.0480778710043861,False
343,Samoa,female,0.6201253494740223,-0.112614072008488,False
344,Samoa,boy,0.1620842538987275,-0.06457417995037497,False
345,Samoa,girl,-0.12343896199738495,-0.15258978662142658,True
346,Samoa,man,-0.19764183068528807,-0.046251385876021615,True
347,Samoa,woman,-0.23433575105905505,-0.11845807533738535,True
348,Kiribati,male,0.07884777921047373,-0.04068364479487825,False
349,Kiribati,female,0.39214709123076574,-0.006167820100177589,False
350,Kiribati,boy,-0.3784404873307952,-0.09682949311758113,True
351,Kiribati,girl,-0.4863561824500022,-0.05590562843522378,True
352,Kiribati,man,-0.4974868375944048,-0.09662316206809428,True
353,Kiribati,woman,-0.3343186601697679,-0.026392565268916736,True
354,Micronesia,male,0.9506563362333096,0.10204342529471844,True
355,Micronesia,female,1.0724321730876734,0.0010330632264181603,True
356,Micronesia,boy,-0.3530441674954352,0.06531093864816431,False
357,Micronesia,girl,-0.5089721373903244,-0.04113221641602579,True
358,Micronesia,man,-0.21157364566888373,0.089139025009664,False
359,Micronesia,woman,-0.17383404361417784,0.014063835927847755,False
360,Tonga,male,0.3737616381797614,0.06863834897948194,True
361,Tonga,female,0.4978305300514504,-0.09247157127827584,False
362,Tonga,boy,0.25369859225620495,0.08679570055465191,True
363,Tonga,girl,-0.026858451529523972,-0.12221711836471084,True
364,Tonga,man,-0.189425222940336,0.09765747302032583,False
365,Tonga,woman,-0.17613974607804558,-0.07038570798389776,True
