index,beverage_isomap_x,beverage_isomap_y,beverage_tsne_x,beverage_tsne_y,beverage_umap_x,beverage_umap_y
accountant,-0.6908942196253894,0.09850444306462261,-98.12848,-29.127558,-1.6218508,4.1114745
air traffic controller,-0.7286441086129509,-0.324693172650139,-144.93413,-65.289185,-2.0246465,2.9915633
architect,-0.6697338039365588,0.25466739036624814,-88.195076,-3.8132775,-1.3476865,4.7028756
artist,0.6605181172871947,0.04911429765406467,96.52708,43.389572,6.1422896,-1.8456517
attorney,-0.7091130388598904,-0.037050660906148114,-126.037125,-59.83517,-1.7815127,2.557737
baker,0.992532178636695,-0.19987438528037121,176.21408,3.351726,11.974145,5.012024
banker,-0.5198465317831514,0.26561488351903634,-112.85865,-23.176142,-1.028344,4.184719
bartender,-0.2269584649665982,-0.5182831218157125,-17.745747,-79.49722,-2.0098848,0.5551913
barber,-0.022599413791326392,0.22931009291435406,-22.554811,88.17574,6.719813,-4.5985117
barman,-0.6815489772498279,0.15458105462285762,-127.82119,-33.63153,-1.2603222,3.1317227
barmaid,1.121014837209485,0.050893592298461764,210.00398,15.668167,11.356253,4.5705214
bookkeeper,0.7847935566898919,-0.17035910591654066,142.80377,4.1053333,9.135664,2.3823993
broadcaster,-0.8418287872528317,0.039664186964980766,-151.45163,-26.761683,-1.559395,3.4391704
builder,-0.32225704081513534,0.2387081754107423,-43.485237,56.793873,6.9878144,-5.670291
businessperson,-0.7592053916215652,-0.2163902881478899,-155.25592,-49.9913,-1.8953431,3.502029
businessman,-0.6730480626831703,0.30113666329842037,-124.715576,-10.635319,-1.1507024,3.9491649
businesswoman,1.094095932881257,-0.23525779983123352,201.55743,9.334049,11.923541,4.444326
butcher,0.04105177617391525,0.2752658695146573,-13.157845,86.412796,6.765965,-4.0522833
captain,-0.9249652238076663,0.043691408790981566,-453.28635,861.3817,-2.54575,2.4685068
carpenter,-0.1702996955091474,0.23308286740472134,-33.510056,63.948708,6.982733,-5.631984
cashier,0.11600048431096895,-0.09482814005928718,18.105299,-120.41644,-0.8906798,-0.48473918
chef,0.2957323394594991,-0.021411630337147138,26.894516,89.883156,5.88347,-0.42611694
coach,-0.7966292140790923,-0.12335664212100789,-161.90526,19.043606,-2.7683349,2.1284108
cook,1.129180681620258,-0.16985437077383994,182.04242,10.210671,11.977154,4.8752875
computer programmer,-0.5388449717904528,-0.20349818050990592,-94.38132,-73.46382,-1.9099983,1.6752133
dancer,0.9816965289594294,0.22996024775949553,213.4733,28.425812,11.33477,4.8548827
dental hygienist,-0.20197428457728106,-0.47007799304100756,-22.260263,-95.39047,-1.5629294,0.5600393
denstist,-0.46032312428080885,0.040426257041661785,-83.17454,-94.99129,-1.0794952,1.5788468
designer,0.25911983769303504,-0.3129082484072333,57.572376,-105.51639,6.120666,0.46001098
dietician,0.6660419317731897,-0.35067739053624375,133.29413,-2.006745,9.209546,2.4612248
doctor,0.27167784496354247,0.2595730032508044,42.02391,73.36443,4.962888,-0.8019429
economist,-0.682908694059916,0.25326611973660834,-136.59482,-17.000256,-1.1900314,3.844228
editor,-0.35856274514302117,-0.40089883529373943,-36.592617,-93.031494,-1.6374972,0.9524543
electrician,-0.7501241573111616,-0.3624052220427149,-152.99615,-57.262688,-2.0841563,3.0525765
engineer,-0.8065216594433553,0.12648299335400362,-141.3493,-23.723614,-1.2744303,3.5368114
farmer,-0.20884432810725972,0.26321341400372056,-41.15072,67.0678,6.7853436,-5.5009775
filmmaker,-0.5102912894883893,0.09780608268336956,-90.03395,-85.06623,-1.5340503,1.6367993
financier,-0.9038553253444893,0.206538768321192,-155.23817,-14.466092,-1.3935913,3.6272
fireman,-0.41666494845778057,0.264937705516997,-58.83666,57.632034,6.7849936,-5.689359
fisherman,-0.09747718690572577,0.2546208250488203,-28.51388,75.26326,6.6619797,-5.2076173
flight attendant,0.104489402760502,-0.27226119825445777,14.522352,-113.14105,-1.3396742,-0.35899964
gardener,0.42604719420153625,0.18340001168133246,103.41165,72.59836,5.7601614,-1.140209
guidance counselor,0.0772492638630258,-0.4091346478733384,20.917664,-99.216156,-1.313637,-0.4030957
hairdresser,1.2754831096645969,-0.20009515906535633,213.8531,-10.73474,11.765173,3.8732705
homemaker,1.2499937105803938,-0.1707080374412529,230.39882,-0.19754867,11.925685,4.0967264
housekeeper,1.2188983537861775,-0.1643290144614412,210.46237,-2.9034433,11.627083,3.9206924
interior designer,0.31365324914205245,-0.3145161071335579,67.624435,-106.167305,6.3098936,0.70905215
jeweler,0.6254789503433298,0.18707557565560726,85.54573,68.232704,5.8371906,-1.1262978
journalist,-0.5642211975283768,-0.08177962315629751,-76.59017,-30.708612,-1.7626026,4.2698097
judge,0.329810947468991,0.5586070040345101,61.480423,128.98354,6.4319415,-2.947522
lawyer,-0.6609488636917678,0.11732992263824361,-79.827034,-19.08414,-1.4210222,4.6570086
librarian,0.5998817218285892,-0.28888780590386914,131.52654,5.132294,9.157908,2.4175267
maestro,0.0020704164752638286,0.4373311327000105,34.393017,119.93766,6.5901,-3.782682
magician,0.4823902328861428,0.39594826174694114,76.60044,117.826645,6.263538,-2.3411927
mason,0.016206853481999097,0.44177190009170353,40.66123,126.88017,6.6597757,-3.6307254
mechanic,-0.8030803524752439,-0.41015135818850423,-169.33151,31.777494,-3.0833323,2.0794492
musician,-0.2887715745436308,0.19200297281214265,-16.882586,37.73688,7.1376867,-5.141145
nanny,1.0271490781464556,-0.12936517350837898,188.49063,-3.6738017,11.69846,5.0590143
nurse,1.03447082708435,-0.1446769764101298,193.49773,7.6887593,11.7457485,4.774478
nutritionist,0.097262546677778,-0.440718639878241,9.242215,-101.899414,-1.4319876,-0.24673037
optician,-0.37975674806503706,-0.19164440238432556,-57.855274,-102.42967,-1.193438,1.0201354
painter,0.5233009646879674,0.29918773221791006,85.69397,77.32261,6.030018,-1.7226686
pharmacist,0.5491488624447443,0.06298183185675997,74.59182,65.18438,5.8810315,-0.914144
philosopher,0.2084254149310864,0.5253899954009695,50.890633,129.9555,6.5382433,-3.346773
photographer,-0.25743386644230243,-0.35369331014591743,-41.150116,-99.77685,-1.3495799,0.84294534
physiscian,-0.415589850157786,0.10602508868238104,-78.107,-103.12528,-0.9066631,1.3327698
physician's assistant,0.35462144426907216,0.13844614343176073,50.314575,70.05316,5.151821,-0.8048646
pilot,-0.9177676149551527,-0.11547980818279177,373.571,-1333.2916,-3.0198796,2.120502
plumber,-0.6410219487250807,-0.4888789913495406,-170.52048,22.967237,-3.2609956,2.124546
police officer,-0.5421765895814434,0.21014225703373082,-117.31905,-34.103123,-1.1530281,3.0407026
policeman,-0.09416914217865911,0.25353731010172603,-19.030966,104.928375,6.7514634,-4.2705817
politician,-0.6635944101798784,0.21798375359498676,-85.77112,-11.543595,-1.3256074,4.710766
postman,-0.05142791278811936,0.2782767715087752,-26.16242,96.57204,6.5749736,-4.4129434
professor,0.19591601101739306,0.2503044657759559,33.941566,71.2531,5.0122766,-0.9812012
programmer,-0.6681432683757291,-0.07600887453755778,-101.61419,-68.94584,-2.1219718,2.0052795
psychologist,0.3158976123610009,-0.20858268605148186,62.613342,-92.78105,5.900173,0.25991228
receiptionist,-0.5823082407991991,-0.3585676492763527,-135.5028,-66.452866,-1.9261421,2.3912027
salesperson,-0.40148746562612536,-0.4475014107470958,-32.004208,-82.95328,-1.9847811,0.9295058
scientist,-0.2525514295655165,0.2881284885352219,-23.96427,39.853725,6.8084784,-5.136125
scholar,0.5644868013756911,0.4883185108705939,71.256134,123.622055,6.355146,-2.6509671
secretary,0.6136882381679915,0.22572654326330174,95.01201,68.86284,5.962823,-1.3015972
server,-0.43016621557987716,-0.45600475838669025,-26.244394,-65.974,-2.1234114,0.85393333
singer,0.738337564393892,0.20601686660702334,103.12605,46.842598,6.1862645,-1.6835296
skipper,-1.0407784987199717,-0.2409113962146163,-169.4754,43.882217,-3.014702,2.2044911
soldier,-0.25106525176249583,0.4213794896240325,-35.236553,36.261166,6.822214,-5.1592617
socialite,0.9218424355553134,-0.4097528299081616,192.60806,23.409744,11.717974,4.6181145
stylist,0.3858278890433776,-0.4712060582606355,79.03018,-105.09003,6.4932218,0.81730646
surgeon,-0.6096972604406691,0.26080793017940496,-108.71941,-16.3026,-1.2497948,4.276327
teacher,1.1629453672338719,0.25596329608210017,215.80269,37.369354,11.357286,4.7691417
therapist,0.43633634179850833,-0.21093542722422037,71.79238,-114.21047,6.27264,0.77794766
translator,-0.3706847021877812,-0.026062607137594545,-65.76763,-101.589615,-0.97371435,1.2392734
undertaker,0.04967520458496416,0.2823540188544512,-11.21695,95.82164,6.667299,-4.355705
veterinarian,-0.030305701618923105,-0.3870921961962974,1.074586,-102.92561,-1.4551564,-0.074226394
videographer,-0.5811660022136459,-0.41826932632560015,-35.132534,-65.02971,-2.1532927,0.9118721
waiter,0.18361524345851687,0.17054910892684966,31.861969,79.65513,5.2301006,-1.104546
waitress,1.246776383810495,-0.10802459751162446,223.12448,5.064854,11.8438635,4.0720515
warrior,0.11441062175773775,0.5814277742519396,52.03966,142.00258,6.50055,-3.2513535
writer,0.31303449076518425,-0.060409241915699456,55.12564,-91.83367,6.061504,0.48265174
